nombre1,nombre2,apellido1,apellido2,genero,edad,fecha_nacimiento,curp,id,voto,email,password
Laura,Elizabeth,Ruiz,Espinosa,Mujer,29,1994-01-08,RUEL940108MUJERDFRU44P,1007,2,lauraruiz1007@urcmac.edu.mx,ruizlaura1007
Valeria,,Ruiz,Sanchez,Mujer,24,1999-01-07,RUSV990107MUJERDFRU29M,1008,1,valeriaruiz1008@urcmac.edu.mx,ruizvaleria1008
Valeria ,Urania,Ruiz,Martinez,Mujer,22,2001-01-06,RUMV010106MUJERDFRU87D,1009,2,valeria ruiz1009@urcmac.edu.mx,ruizvaleria 1009
Gloria,Elizabeth,Rubio,Espinosa,Mujer,22,2001-01-06,RUEG010106MUJERDFRU30K,1010,1,gloriarubio1010@urcmac.edu.mx,rubiogloria1010
Gloria,,Tolentino,Sanchez,Mujer,25,1998-01-07,TOSG980107MUJERDFTO88D,1011,2,gloriatolentino1011@urcmac.edu.mx,tolentinogloria1011
Valeria ,Arely,Ruiz,Martinez,Mujer,23,2000-01-07,RUMV000107MUJERDFRU86W,1012,1,valeria ruiz1012@urcmac.edu.mx,ruizvaleria 1012
Laura,Arely,Ruiz,Espinosa,Mujer,23,2000-01-07,RUEL000107MUJERDFRU91Y,1013,3,lauraruiz1013@urcmac.edu.mx,ruizlaura1013
Valeria,,Ruiz,Hernandez,Mujer,20,2003-01-06,RUHV030106MUJERDFRU86Y,1014,3,valeriaruiz1014@urcmac.edu.mx,ruizvaleria1014
Valeria ,Elizabeth,Tolentino,Estrada,Mujer,24,1999-01-07,TOEV990107MUJERDFTO59H,1015,2,valeria tolentino1015@urcmac.edu.mx,tolentinovaleria 1015
Gloria,,Tolentino,Hernandez,Mujer,27,1996-01-08,TOHG960108MUJERDFTO27W,1016,4,gloriatolentino1016@urcmac.edu.mx,tolentinogloria1016
Gloria,Arely,Salazar,Espinosa,Mujer,25,1998-01-07,SAEG980107MUJERDFSA28M,1017,1,gloriasalazar1017@urcmac.edu.mx,salazargloria1017
Valeria ,,Tolentino,Sanchez,Mujer,23,2000-01-07,TOSV000107MUJERDFTO35M,1018,4,valeria tolentino1018@urcmac.edu.mx,tolentinovaleria 1018
Gloria,,Salazar,Sanchez,Mujer,24,1999-01-07,SASG990107MUJERDFSA59U,1019,5,gloriasalazar1019@urcmac.edu.mx,salazargloria1019
Valeria ,Elizabeth,Salazar,Estrada,Mujer,29,1994-01-08,SAEV940108MUJERDFSA64I,1020,3,valeria salazar1020@urcmac.edu.mx,salazarvaleria 1020
Valeria ,,Tolentino,Hernandez,Mujer,26,1997-01-07,TOHV970107MUJERDFTO63O,1021,5,valeria tolentino1021@urcmac.edu.mx,tolentinovaleria 1021
Gloria,,Salazar,Hernandez,Mujer,20,2003-01-06,SAHG030106MUJERDFSA38K,1022,3,gloriasalazar1022@urcmac.edu.mx,salazargloria1022
Laura,,Tolentino,Martinez,Mujer,21,2002-01-06,TOML020106MUJERDFTO78Y,1023,2,lauratolentino1023@urcmac.edu.mx,tolentinolaura1023
Laura,Urania,Salazar,Martinez,Mujer,22,2001-01-06,SAML010106MUJERDFSA27J,1024,1,laurasalazar1024@urcmac.edu.mx,salazarlaura1024
Valeria ,Elizabeth,Salazar,Sanchez,Mujer,21,2002-01-06,SASV020106MUJERDFSA77M,1025,4,valeria salazar1025@urcmac.edu.mx,salazarvaleria 1025
Gloria,Urania,Tolentino,Sanchez,Mujer,25,1998-01-07,TOSG980107MUJERDFTO12Y,1026,4,gloriatolentino1026@urcmac.edu.mx,tolentinogloria1026
Valeria ,Elizabeth,Salazar,Hernandez,Mujer,23,2000-01-07,SAHV000107MUJERDFSA19J,1027,4,valeria salazar1027@urcmac.edu.mx,salazarvaleria 1027
Valeria,,Ruiz,Espinosa,Mujer,27,1996-01-08,RUEV960108MUJERDFRU15Z,1028,5,valeriaruiz1028@urcmac.edu.mx,ruizvaleria1028
Gloria,,Tolentino,Espinosa,Mujer,24,1999-01-07,TOEG990107MUJERDFTO23H,1029,3,gloriatolentino1029@urcmac.edu.mx,tolentinogloria1029
Carmen,Elizabeth,Rubio,Estrada,Mujer,29,1994-01-08,RUEC940108MUJERDFRU29O,1030,5,carmenrubio1030@urcmac.edu.mx,rubiocarmen1030
Carmen,Arely,Salazar,Martinez,Mujer,21,2002-01-06,SAMC020106MUJERDFSA85P,1031,2,carmensalazar1031@urcmac.edu.mx,salazarcarmen1031
Carmen,Elizabeth,Rubio,Sanchez,Mujer,21,2002-01-06,RUSC020106MUJERDFRU44C,1032,5,carmenrubio1032@urcmac.edu.mx,rubiocarmen1032
Gloria,,Salazar,Espinosa,Mujer,27,1996-01-08,SAEG960108MUJERDFSA64H,1033,2,gloriasalazar1033@urcmac.edu.mx,salazargloria1033
Valeria ,Elizabeth,Tolentino,Espinosa,Mujer,28,1995-01-08,TOEV950108MUJERDFTO43V,1034,3,valeria tolentino1034@urcmac.edu.mx,tolentinovaleria 1034
Carmen,Elizabeth,Rubio,Hernandez,Mujer,25,1998-01-07,RUHC980107MUJERDFRU12Z,1035,1,carmenrubio1035@urcmac.edu.mx,rubiocarmen1035
Valeria ,Elizabeth,Salazar,Espinosa,Mujer,24,1999-01-07,SAEV990107MUJERDFSA50J,1036,3,valeria salazar1036@urcmac.edu.mx,salazarvaleria 1036
Carmen,Urania,Ruiz,Martinez,Mujer,21,2002-01-06,RUMC020106MUJERDFRU29Q,1037,1,carmenruiz1037@urcmac.edu.mx,ruizcarmen1037
Valeria,Urania,Rubio,Estrada,Mujer,30,1993-01-08,RUEV930108MUJERDFRU44M,1038,4,valeriarubio1038@urcmac.edu.mx,rubiovaleria1038
Valeria ,Urania,Tolentino,Sanchez,Mujer,23,2000-01-07,TOSV000107MUJERDFTO53H,1039,3,valeria tolentino1039@urcmac.edu.mx,tolentinovaleria 1039
Laura,Elizabeth,Ruiz,Martinez,Mujer,29,1994-01-08,RUML940108MUJERDFRU93H,1040,5,lauraruiz1040@urcmac.edu.mx,ruizlaura1040
Carmen,Elizabeth,Rubio,Espinosa,Mujer,26,1997-01-07,RUEC970107MUJERDFRU56Q,1041,5,carmenrubio1041@urcmac.edu.mx,rubiocarmen1041
Valeria,Urania,Rubio,Sanchez,Mujer,24,1999-01-07,RUSV990107MUJERDFRU86A,1042,5,valeriarubio1042@urcmac.edu.mx,rubiovaleria1042
Gloria,Arely,Tolentino,Martinez,Mujer,29,1994-01-08,TOMG940108MUJERDFTO79R,1043,5,gloriatolentino1043@urcmac.edu.mx,tolentinogloria1043
Laura,Arely,Ruiz,Martinez,Mujer,23,2000-01-07,RUML000107MUJERDFRU11Y,1044,1,lauraruiz1044@urcmac.edu.mx,ruizlaura1044
Valeria,Elizabeth,Garcia,Estrada,Mujer,28,1995-01-08,GAEV950108MUJERDFGA20C,1045,4,valeriagarcia1045@urcmac.edu.mx,garciavaleria1045
Valeria,Urania,Rubio,Hernandez,Mujer,28,1995-01-08,RUHV950108MUJERDFRU11F,1046,3,valeriarubio1046@urcmac.edu.mx,rubiovaleria1046
Gloria,Arely,Salazar,Martinez,Mujer,29,1994-01-08,SAMG940108MUJERDFSA70N,1047,5,gloriasalazar1047@urcmac.edu.mx,salazargloria1047
Laura,Arely,Tolentino,Estrada,Mujer,30,1993-01-08,TOEL930108MUJERDFTO47D,1048,1,lauratolentino1048@urcmac.edu.mx,tolentinolaura1048
Laura,Arely,Tolentino,Sanchez,Mujer,30,1993-01-08,TOSL930108MUJERDFTO48Q,1049,1,lauratolentino1049@urcmac.edu.mx,tolentinolaura1049
Valeria,Elizabeth,Garcia,Hernandez,Mujer,26,1997-01-07,GAHV970107MUJERDFGA67E,1050,1,valeriagarcia1050@urcmac.edu.mx,garciavaleria1050
Laura,Arely,Tolentino,Hernandez,Mujer,24,1999-01-07,TOHL990107MUJERDFTO22X,1051,1,lauratolentino1051@urcmac.edu.mx,tolentinolaura1051
Carmen,Elizabeth,Garcia,Estrada,Mujer,22,2001-01-06,GAEC010106MUJERDFGA10U,1052,1,carmengarcia1052@urcmac.edu.mx,garciacarmen1052
Valeria,,Ruiz,Martinez,Mujer,23,2000-01-07,RUMV000107MUJERDFRU47A,1053,4,valeriaruiz1053@urcmac.edu.mx,ruizvaleria1053
Valeria,Urania,Rubio,Espinosa,Mujer,24,1999-01-07,RUEV990107MUJERDFRU46T,1054,4,valeriarubio1054@urcmac.edu.mx,rubiovaleria1054
Carmen,Elizabeth,Garcia,Sanchez,Mujer,26,1997-01-07,GASC970107MUJERDFGA55N,1055,5,carmengarcia1055@urcmac.edu.mx,garciacarmen1055
Gloria,Elizabeth,Tolentino,Martinez,Mujer,26,1997-01-07,TOMG970107MUJERDFTO71H,1056,4,gloriatolentino1056@urcmac.edu.mx,tolentinogloria1056
Laura,Urania,Rubio,Estrada,Mujer,21,2002-01-06,RUEL020106MUJERDFRU84C,1057,2,laurarubio1057@urcmac.edu.mx,rubiolaura1057
Carmen,Elizabeth,Garcia,Hernandez,Mujer,29,1994-01-08,GAHC940108MUJERDFGA18Z,1058,3,carmengarcia1058@urcmac.edu.mx,garciacarmen1058
Valeria ,Elizabeth,Tolentino,Martinez,Mujer,20,2003-01-06,TOMV030106MUJERDFTO75V,1059,5,valeria tolentino1059@urcmac.edu.mx,tolentinovaleria 1059
Valeria,Elizabeth,Garcia,Espinosa,Mujer,25,1998-01-07,GAEV980107MUJERDFGA91D,1060,3,valeriagarcia1060@urcmac.edu.mx,garciavaleria1060
Laura,,Rubio,Estrada,Mujer,29,1994-01-08,RUEL940108MUJERDFRU86V,1061,1,laurarubio1061@urcmac.edu.mx,rubiolaura1061
Gloria,Elizabeth,Salazar,Martinez,Mujer,29,1994-01-08,SAMG940108MUJERDFSA29B,1062,3,gloriasalazar1062@urcmac.edu.mx,salazargloria1062
Laura,Arely,Tolentino,Espinosa,Mujer,23,2000-01-07,TOEL000107MUJERDFTO88Q,1063,5,lauratolentino1063@urcmac.edu.mx,tolentinolaura1063
Laura,,Rubio,Sanchez,Mujer,20,2003-01-06,RUSL030106MUJERDFRU10M,1064,3,laurarubio1064@urcmac.edu.mx,rubiolaura1064
Laura,Urania,Rubio,Hernandez,Mujer,22,2001-01-06,RUHL010106MUJERDFRU14Z,1065,5,laurarubio1065@urcmac.edu.mx,rubiolaura1065
Laura,Urania,Garcia,Estrada,Mujer,20,2003-01-06,GAEL030106MUJERDFGA88L,1066,2,lauragarcia1066@urcmac.edu.mx,garcialaura1066
Valeria ,Elizabeth,Salazar,Martinez,Mujer,23,2000-01-07,SAMV000107MUJERDFSA81L,1067,2,valeria salazar1067@urcmac.edu.mx,salazarvaleria 1067
Carmen,Urania,Tolentino,Estrada,Mujer,30,1993-01-08,TOEC930108MUJERDFTO68D,1068,3,carmentolentino1068@urcmac.edu.mx,tolentinocarmen1068
Laura,,Rubio,Hernandez,Mujer,24,1999-01-07,RUHL990107MUJERDFRU30Z,1069,5,laurarubio1069@urcmac.edu.mx,rubiolaura1069
Laura,Urania,Garcia,Sanchez,Mujer,30,1993-01-08,GASL930108MUJERDFGA63Z,1070,5,lauragarcia1070@urcmac.edu.mx,garcialaura1070
Carmen,Arely,Rubio,Estrada,Mujer,22,2001-01-06,RUEC010106MUJERDFRU12Y,1071,3,carmenrubio1071@urcmac.edu.mx,rubiocarmen1071
Carmen,Urania,Tolentino,Sanchez,Mujer,25,1998-01-07,TOSC980107MUJERDFTO38J,1072,5,carmentolentino1072@urcmac.edu.mx,tolentinocarmen1072
Laura,Elizabeth,Tolentino,Estrada,Mujer,23,2000-01-07,TOEL000107MUJERDFTO52U,1073,1,lauratolentino1073@urcmac.edu.mx,tolentinolaura1073
Carmen,Urania,Salazar,Estrada,Mujer,24,1999-01-07,SAEC990107MUJERDFSA20E,1074,4,carmensalazar1074@urcmac.edu.mx,salazarcarmen1074
Laura,Urania,Garcia,Hernandez,Mujer,24,1999-01-07,GAHL990107MUJERDFGA11M,1075,2,lauragarcia1075@urcmac.edu.mx,garcialaura1075
Carmen,Urania,Tolentino,Hernandez,Mujer,23,2000-01-07,TOHC000107MUJERDFTO34V,1076,1,carmentolentino1076@urcmac.edu.mx,tolentinocarmen1076
Laura,Elizabeth,Tolentino,Sanchez,Mujer,28,1995-01-08,TOSL950108MUJERDFTO58P,1077,3,lauratolentino1077@urcmac.edu.mx,tolentinolaura1077
Carmen,Elizabeth,Garcia,Espinosa,Mujer,21,2002-01-06,GAEC020106MUJERDFGA55B,1078,1,carmengarcia1078@urcmac.edu.mx,garciacarmen1078
Carmen,Urania,Salazar,Sanchez,Mujer,29,1994-01-08,SASC940108MUJERDFSA95G,1079,2,carmensalazar1079@urcmac.edu.mx,salazarcarmen1079
Carmen,Arely,Garcia,Estrada,Mujer,21,2002-01-06,GAEC020106MUJERDFGA77F,1080,3,carmengarcia1080@urcmac.edu.mx,garciacarmen1080
Carmen,Elizabeth,Rubio,Martinez,Mujer,20,2003-01-06,RUMC030106MUJERDFRU64O,1081,4,carmenrubio1081@urcmac.edu.mx,rubiocarmen1081
Laura,Elizabeth,Tolentino,Hernandez,Mujer,28,1995-01-08,TOHL950108MUJERDFTO63G,1082,3,lauratolentino1082@urcmac.edu.mx,tolentinolaura1082
Carmen,Urania,Salazar,Hernandez,Mujer,28,1995-01-08,SAHC950108MUJERDFSA26Y,1083,3,carmensalazar1083@urcmac.edu.mx,salazarcarmen1083
Laura,Elizabeth,Salazar,Sanchez,Mujer,20,2003-01-06,SASL030106MUJERDFSA98Z,1084,2,laurasalazar1084@urcmac.edu.mx,salazarlaura1084
Laura,Arely,Salazar,Estrada,Mujer,24,1999-01-07,SAEL990107MUJERDFSA13E,1085,5,laurasalazar1085@urcmac.edu.mx,salazarlaura1085
Laura,Urania,Rubio,Espinosa,Mujer,25,1998-01-07,RUEL980107MUJERDFRU72M,1086,2,laurarubio1086@urcmac.edu.mx,rubiolaura1086
Carmen,Arely,Garcia,Sanchez,Mujer,21,2002-01-06,GASC020106MUJERDFGA73K,1087,5,carmengarcia1087@urcmac.edu.mx,garciacarmen1087
Laura,Arely,Salazar,Sanchez,Mujer,25,1998-01-07,SASL980107MUJERDFSA31X,1088,4,laurasalazar1088@urcmac.edu.mx,salazarlaura1088
Laura,,Rubio,Espinosa,Mujer,22,2001-01-06,RUEL010106MUJERDFRU24Q,1089,2,laurarubio1089@urcmac.edu.mx,rubiolaura1089
Carmen,Arely,Garcia,Hernandez,Mujer,22,2001-01-06,GAHC010106MUJERDFGA36N,1090,2,carmengarcia1090@urcmac.edu.mx,garciacarmen1090
Laura,Arely,Salazar,Hernandez,Mujer,20,2003-01-06,SAHL030106MUJERDFSA19W,1091,1,laurasalazar1091@urcmac.edu.mx,salazarlaura1091
Laura,Urania,Garcia,Espinosa,Mujer,25,1998-01-07,GAEL980107MUJERDFGA73U,1092,3,lauragarcia1092@urcmac.edu.mx,garcialaura1092
Carmen,Urania,Tolentino,Espinosa,Mujer,22,2001-01-06,TOEC010106MUJERDFTO37N,1093,3,carmentolentino1093@urcmac.edu.mx,tolentinocarmen1093
Valeria,,Tolentino,Estrada,Mujer,29,1994-01-08,TOEV940108MUJERDFTO45S,1094,5,valeriatolentino1094@urcmac.edu.mx,tolentinovaleria1094
Carmen,Arely,Rubio,Espinosa,Mujer,23,2000-01-07,RUEC000107MUJERDFRU36Z,1095,2,carmenrubio1095@urcmac.edu.mx,rubiocarmen1095
Laura,Elizabeth,Tolentino,Espinosa,Mujer,29,1994-01-08,TOEL940108MUJERDFTO94M,1096,4,lauratolentino1096@urcmac.edu.mx,tolentinolaura1096
Carmen,Urania,Salazar,Espinosa,Mujer,24,1999-01-07,SAEC990107MUJERDFSA32S,1097,3,carmensalazar1097@urcmac.edu.mx,salazarcarmen1097
Valeria,,Tolentino,Sanchez,Mujer,25,1998-01-07,TOSV980107MUJERDFTO62F,1098,1,valeriatolentino1098@urcmac.edu.mx,tolentinovaleria1098
Valeria,,Salazar,Estrada,Mujer,29,1994-01-08,SAEV940108MUJERDFSA51E,1099,3,valeriasalazar1099@urcmac.edu.mx,salazarvaleria1099
Gloria,Arely,Rubio,Estrada,Mujer,21,2002-01-06,RUEG020106MUJERDFRU55C,1100,2,gloriarubio1100@urcmac.edu.mx,rubiogloria1100
Valeria,Elizabeth,Rubio,Martinez,Mujer,25,1998-01-07,RUMV980107MUJERDFRU59A,1101,3,valeriarubio1101@urcmac.edu.mx,rubiovaleria1101
Valeria,,Tolentino,Hernandez,Mujer,29,1994-01-08,TOHV940108MUJERDFTO12E,1102,5,valeriatolentino1102@urcmac.edu.mx,tolentinovaleria1102
Carmen,,Rubio,Martinez,Mujer,25,1998-01-07,RUMC980107MUJERDFRU80G,1103,4,carmenrubio1103@urcmac.edu.mx,rubiocarmen1103
Valeria,,Salazar,Sanchez,Mujer,29,1994-01-08,SASV940108MUJERDFSA69P,1104,4,valeriasalazar1104@urcmac.edu.mx,salazarvaleria1104
Carmen,Arely,Garcia,Espinosa,Mujer,23,2000-01-07,GAEC000107MUJERDFGA46P,1105,3,carmengarcia1105@urcmac.edu.mx,garciacarmen1105
Laura,Arely,Salazar,Espinosa,Mujer,25,1998-01-07,SAEL980107MUJERDFSA31V,1106,5,laurasalazar1106@urcmac.edu.mx,salazarlaura1106
Valeria,,Salazar,Hernandez,Mujer,21,2002-01-06,SAHV020106MUJERDFSA93L,1107,2,valeriasalazar1107@urcmac.edu.mx,salazarvaleria1107
Carmen,Elizabeth,Ruiz,Estrada,Mujer,21,2002-01-06,RUEC020106MUJERDFRU34O,1108,3,carmenruiz1108@urcmac.edu.mx,ruizcarmen1108
Valeria,Elizabeth,Garcia,Martinez,Mujer,28,1995-01-08,GAMV950108MUJERDFGA45X,1109,5,valeriagarcia1109@urcmac.edu.mx,garciavaleria1109
Carmen,Elizabeth,Ruiz,Sanchez,Mujer,25,1998-01-07,RUSC980107MUJERDFRU37B,1110,2,carmenruiz1110@urcmac.edu.mx,ruizcarmen1110
Laura,Arely,Tolentino,Martinez,Mujer,25,1998-01-07,TOML980107MUJERDFTO44R,1111,1,lauratolentino1111@urcmac.edu.mx,tolentinolaura1111
Valeria,Arely,Garcia,Martinez,Mujer,27,1996-01-08,GAMV960108MUJERDFGA19F,1112,5,valeriagarcia1112@urcmac.edu.mx,garciavaleria1112
Carmen,Elizabeth,Ruiz,Hernandez,Mujer,30,1993-01-08,RUHC930108MUJERDFRU50M,1113,2,carmenruiz1113@urcmac.edu.mx,ruizcarmen1113
Valeria,,Tolentino,Espinosa,Mujer,23,2000-01-07,TOEV000107MUJERDFTO28Y,1114,3,valeriatolentino1114@urcmac.edu.mx,tolentinovaleria1114
Valeria,,Salazar,Espinosa,Mujer,20,2003-01-06,SAEV030106MUJERDFSA23L,1115,4,valeriasalazar1115@urcmac.edu.mx,salazarvaleria1115
Valeria ,Elizabeth,Rubio,Estrada,Mujer,20,2003-01-06,RUEV030106MUJERDFRU24I,1116,1,valeria rubio1116@urcmac.edu.mx,rubiovaleria 1116
Valeria,Elizabeth,Ruiz,Estrada,Mujer,28,1995-01-08,RUEV950108MUJERDFRU53Q,1117,3,valeriaruiz1117@urcmac.edu.mx,ruizvaleria1117
Carmen,,Ruiz,Estrada,Mujer,29,1994-01-08,RUEC940108MUJERDFRU19W,1118,2,carmenruiz1118@urcmac.edu.mx,ruizcarmen1118
Laura,Urania,Rubio,Martinez,Mujer,26,1997-01-07,RUML970107MUJERDFRU31I,1119,5,laurarubio1119@urcmac.edu.mx,rubiolaura1119
Valeria,Urania,Salazar,Martinez,Mujer,21,2002-01-06,SAMV020106MUJERDFSA26L,1120,5,valeriasalazar1120@urcmac.edu.mx,salazarvaleria1120
Valeria ,Elizabeth,Rubio,Sanchez,Mujer,28,1995-01-08,RUSV950108MUJERDFRU76S,1121,1,valeria rubio1121@urcmac.edu.mx,rubiovaleria 1121
Carmen,Elizabeth,Ruiz,Espinosa,Mujer,27,1996-01-08,RUEC960108MUJERDFRU31Y,1122,4,carmenruiz1122@urcmac.edu.mx,ruizcarmen1122
Valeria,Elizabeth,Ruiz,Sanchez,Mujer,29,1994-01-08,RUSV940108MUJERDFRU44S,1123,1,valeriaruiz1123@urcmac.edu.mx,ruizvaleria1123
Carmen,,Ruiz,Sanchez,Mujer,21,2002-01-06,RUSC020106MUJERDFRU54Q,1124,5,carmenruiz1124@urcmac.edu.mx,ruizcarmen1124
Valeria,Arely,Ruiz,Estrada,Mujer,28,1995-01-08,RUEV950108MUJERDFRU55J,1125,2,valeriaruiz1125@urcmac.edu.mx,ruizvaleria1125
